DATAFLOW,POP_COMP: Population Component,REGION_TYPE: Region Type,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:ERP_COMP_LGA2022(1.0.0),6: Net Internal Migration,LGA2022: Local Government Areas (2022),20910: Bayside (Vic.),A: Annual,2022,-929,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),10: Estimated Resident Population,LGA2022: Local Government Areas (2022),21010: Benalla,A: Annual,2022,14457,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),1: Births,LGA2022: Local Government Areas (2022),21450: Cardinia,A: Annual,2022,1853,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),3: Natural Increase,LGA2022: Local Government Areas (2022),21450: Cardinia,A: Annual,2022,1289,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),3: Natural Increase,LGA2022: Local Government Areas (2022),21610: Casey,A: Annual,2022,3875,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),5: Internal Departures,LGA2022: Local Government Areas (2022),21610: Casey,A: Annual,2022,24938,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),7: Overseas Arrivals,LGA2022: Local Government Areas (2022),21610: Casey,A: Annual,2022,5420,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),7: Overseas Arrivals,LGA2022: Local Government Areas (2022),21670: Central Goldfields,A: Annual,2022,40,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),2: Deaths,LGA2022: Local Government Areas (2022),22170: Frankston,A: Annual,2022,1091,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),4: Internal Arrivals,LGA2022: Local Government Areas (2022),22250: Gannawarra,A: Annual,2022,745,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),6: Net Internal Migration,LGA2022: Local Government Areas (2022),22250: Gannawarra,A: Annual,2022,-30,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),8: Overseas Departures,LGA2022: Local Government Areas (2022),22250: Gannawarra,A: Annual,2022,1,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),8: Overseas Departures,LGA2022: Local Government Areas (2022),22310: Glen Eira,A: Annual,2022,2396,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),1: Births,LGA2022: Local Government Areas (2022),22750: Greater Geelong,A: Annual,2022,3174,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),3: Natural Increase,LGA2022: Local Government Areas (2022),22830: Greater Shepparton,A: Annual,2022,235,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),5: Internal Departures,LGA2022: Local Government Areas (2022),22830: Greater Shepparton,A: Annual,2022,4297,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),9: Net Overseas Migration,LGA2022: Local Government Areas (2022),22830: Greater Shepparton,A: Annual,2022,434,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),9: Net Overseas Migration,LGA2022: Local Government Areas (2022),22910: Hepburn,A: Annual,2022,51,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),2: Deaths,LGA2022: Local Government Areas (2022),23350: Indigo,A: Annual,2022,149,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),4: Internal Arrivals,LGA2022: Local Government Areas (2022),23430: Kingston (Vic.),A: Annual,2022,12261,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),6: Net Internal Migration,LGA2022: Local Government Areas (2022),23430: Kingston (Vic.),A: Annual,2022,-1605,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),10: Estimated Resident Population,LGA2022: Local Government Areas (2022),23430: Kingston (Vic.),A: Annual,2022,160005,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),10: Estimated Resident Population,LGA2022: Local Government Areas (2022),23670: Knox,A: Annual,2022,159465,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),1: Births,LGA2022: Local Government Areas (2022),24250: Mansfield,A: Annual,2022,66,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),5: Internal Departures,LGA2022: Local Government Areas (2022),24330: Maribyrnong,A: Annual,2022,10849,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),7: Overseas Arrivals,LGA2022: Local Government Areas (2022),24330: Maribyrnong,A: Annual,2022,2541,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),2: Deaths,LGA2022: Local Government Areas (2022),24900: Moira,A: Annual,2022,355,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),6: Net Internal Migration,LGA2022: Local Government Areas (2022),24970: Monash,A: Annual,2022,-2212,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),8: Overseas Departures,LGA2022: Local Government Areas (2022),24970: Monash,A: Annual,2022,4554,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),3: Natural Increase,LGA2022: Local Government Areas (2022),25490: Moyne,A: Annual,2022,60,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),3: Natural Increase,LGA2022: Local Government Areas (2022),25620: Murrindindi,A: Annual,2022,2,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),7: Overseas Arrivals,LGA2022: Local Government Areas (2022),25620: Murrindindi,A: Annual,2022,59,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),9: Net Overseas Migration,LGA2022: Local Government Areas (2022),25620: Murrindindi,A: Annual,2022,34,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),2: Deaths,LGA2022: Local Government Areas (2022),26170: South Gippsland,A: Annual,2022,317,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),4: Internal Arrivals,LGA2022: Local Government Areas (2022),26170: South Gippsland,A: Annual,2022,2308,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),4: Internal Arrivals,LGA2022: Local Government Areas (2022),26260: Southern Grampians,A: Annual,2022,1014,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),8: Overseas Departures,LGA2022: Local Government Areas (2022),26260: Southern Grampians,A: Annual,2022,37,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),10: Estimated Resident Population,LGA2022: Local Government Areas (2022),26260: Southern Grampians,A: Annual,2022,16393,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),1: Births,LGA2022: Local Government Areas (2022),26670: Towong,A: Annual,2022,48,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),1: Births,LGA2022: Local Government Areas (2022),26700: Wangaratta,A: Annual,2022,305,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),5: Internal Departures,LGA2022: Local Government Areas (2022),26700: Wangaratta,A: Annual,2022,1801,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),5: Internal Departures,LGA2022: Local Government Areas (2022),26730: Warrnambool,A: Annual,2022,2368,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),7: Overseas Arrivals,LGA2022: Local Government Areas (2022),26730: Warrnambool,A: Annual,2022,370,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),9: Net Overseas Migration,LGA2022: Local Government Areas (2022),26730: Warrnambool,A: Annual,2022,213,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),2: Deaths,LGA2022: Local Government Areas (2022),27260: Wyndham,A: Annual,2022,1023,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),6: Net Internal Migration,LGA2022: Local Government Areas (2022),27260: Wyndham,A: Annual,2022,4874,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),6: Net Internal Migration,LGA2022: Local Government Areas (2022),27350: Yarra,A: Annual,2022,-1216,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),8: Overseas Departures,LGA2022: Local Government Areas (2022),27350: Yarra,A: Annual,2022,2016,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),10: Estimated Resident Population,LGA2022: Local Government Areas (2022),27350: Yarra,A: Annual,2022,92301,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),7: Overseas Arrivals,LGA2022: Local Government Areas (2022),30250: Aurukun,A: Annual,2022,2,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),9: Net Overseas Migration,LGA2022: Local Government Areas (2022),30250: Aurukun,A: Annual,2022,1,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),2: Deaths,LGA2022: Local Government Areas (2022),30900: Boulia,A: Annual,2022,3,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),4: Internal Arrivals,LGA2022: Local Government Areas (2022),30900: Boulia,A: Annual,2022,24,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),8: Overseas Departures,LGA2022: Local Government Areas (2022),31000: Brisbane,A: Annual,2022,17142,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),10: Estimated Resident Population,LGA2022: Local Government Areas (2022),31000: Brisbane,A: Annual,2022,1283002,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),3: Natural Increase,LGA2022: Local Government Areas (2022),32250: Carpentaria,A: Annual,2022,21,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),5: Internal Departures,LGA2022: Local Government Areas (2022),32250: Carpentaria,A: Annual,2022,197,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),9: Net Overseas Migration,LGA2022: Local Government Areas (2022),32260: Cassowary Coast,A: Annual,2022,149,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),4: Internal Arrivals,LGA2022: Local Government Areas (2022),32600: Croydon,A: Annual,2022,15,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),6: Net Internal Migration,LGA2022: Local Government Areas (2022),32600: Croydon,A: Annual,2022,-6,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),10: Estimated Resident Population,LGA2022: Local Government Areas (2022),32750: Diamantina,A: Annual,2022,270,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),1: Births,LGA2022: Local Government Areas (2022),33220: Fraser Coast,A: Annual,2022,1034,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),1: Births,LGA2022: Local Government Areas (2022),33360: Gladstone,A: Annual,2022,826,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),3: Natural Increase,LGA2022: Local Government Areas (2022),33360: Gladstone,A: Annual,2022,488,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),5: Internal Departures,LGA2022: Local Government Areas (2022),33360: Gladstone,A: Annual,2022,5166,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),7: Overseas Arrivals,LGA2022: Local Government Areas (2022),33360: Gladstone,A: Annual,2022,483,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),7: Overseas Arrivals,LGA2022: Local Government Areas (2022),33430: Gold Coast,A: Annual,2022,9949,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),2: Deaths,LGA2022: Local Government Areas (2022),33960: Ipswich,A: Annual,2022,1261,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),2: Deaths,LGA2022: Local Government Areas (2022),33980: Isaac,A: Annual,2022,63,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),4: Internal Arrivals,LGA2022: Local Government Areas (2022),33980: Isaac,A: Annual,2022,2322,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),6: Net Internal Migration,LGA2022: Local Government Areas (2022),33980: Isaac,A: Annual,2022,-13,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),8: Overseas Departures,LGA2022: Local Government Areas (2022),33980: Isaac,A: Annual,2022,72,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),8: Overseas Departures,LGA2022: Local Government Areas (2022),34420: Kowanyama,A: Annual,2022,3,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),3: Natural Increase,LGA2022: Local Government Areas (2022),34770: Mackay,A: Annual,2022,806,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),5: Internal Departures,LGA2022: Local Government Areas (2022),34770: Mackay,A: Annual,2022,7707,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),9: Net Overseas Migration,LGA2022: Local Government Areas (2022),34770: Mackay,A: Annual,2022,284,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),9: Net Overseas Migration,LGA2022: Local Government Areas (2022),34800: McKinlay,A: Annual,2022,2,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),4: Internal Arrivals,LGA2022: Local Government Areas (2022),35300: Mount Isa,A: Annual,2022,1685,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),6: Net Internal Migration,LGA2022: Local Government Areas (2022),35300: Mount Isa,A: Annual,2022,-554,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),10: Estimated Resident Population,LGA2022: Local Government Areas (2022),35600: Murweh,A: Annual,2022,3961,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),1: Births,LGA2022: Local Government Areas (2022),35790: Palm Island,A: Annual,2022,51,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),5: Internal Departures,LGA2022: Local Government Areas (2022),35800: Paroo,A: Annual,2022,165,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),7: Overseas Arrivals,LGA2022: Local Government Areas (2022),35800: Paroo,A: Annual,2022,7,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),2: Deaths,LGA2022: Local Government Areas (2022),36510: Scenic Rim,A: Annual,2022,342,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),6: Net Internal Migration,LGA2022: Local Government Areas (2022),36580: Somerset,A: Annual,2022,189,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),8: Overseas Departures,LGA2022: Local Government Areas (2022),36580: Somerset,A: Annual,2022,69,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),10: Estimated Resident Population,LGA2022: Local Government Areas (2022),36630: South Burnett,A: Annual,2022,33789,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),1: Births,LGA2022: Local Government Areas (2022),36950: Torres,A: Annual,2022,58,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),3: Natural Increase,LGA2022: Local Government Areas (2022),36950: Torres,A: Annual,2022,45,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),3: Natural Increase,LGA2022: Local Government Areas (2022),36960: Torres Strait Island,A: Annual,2022,60,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),7: Overseas Arrivals,LGA2022: Local Government Areas (2022),36960: Torres Strait Island,A: Annual,2022,5,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),9: Net Overseas Migration,LGA2022: Local Government Areas (2022),36960: Torres Strait Island,A: Annual,2022,2,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),2: Deaths,LGA2022: Local Government Areas (2022),37550: Woorabinda,A: Annual,2022,5,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),4: Internal Arrivals,LGA2022: Local Government Areas (2022),37550: Woorabinda,A: Annual,2022,125,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),4: Internal Arrivals,LGA2022: Local Government Areas (2022),37570: Wujal Wujal,A: Annual,2022,19,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),8: Overseas Departures,LGA2022: Local Government Areas (2022),37570: Wujal Wujal,A: Annual,2022,1,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),10: Estimated Resident Population,LGA2022: Local Government Areas (2022),37600: Yarrabah,A: Annual,2022,2619,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),1: Births,LGA2022: Local Government Areas (2022),40120: Adelaide Hills,A: Annual,2022,386,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),5: Internal Departures,LGA2022: Local Government Areas (2022),40120: Adelaide Hills,A: Annual,2022,2904,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),5: Internal Departures,LGA2022: Local Government Areas (2022),40150: Adelaide Plains,A: Annual,2022,612,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),7: Overseas Arrivals,LGA2022: Local Government Areas (2022),40150: Adelaide Plains,A: Annual,2022,20,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),9: Net Overseas Migration,LGA2022: Local Government Areas (2022),40150: Adelaide Plains,A: Annual,2022,13,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),9: Net Overseas Migration,LGA2022: Local Government Areas (2022),40220: Alexandrina,A: Annual,2022,85,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),2: Deaths,LGA2022: Local Government Areas (2022),40700: Burnside,A: Annual,2022,347,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),6: Net Internal Migration,LGA2022: Local Government Areas (2022),40910: Campbelltown (SA),A: Annual,2022,-111,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),8: Overseas Departures,LGA2022: Local Government Areas (2022),40910: Campbelltown (SA),A: Annual,2022,335,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),10: Estimated Resident Population,LGA2022: Local Government Areas (2022),41010: Ceduna,A: Annual,2022,3651,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),1: Births,LGA2022: Local Government Areas (2022),41560: Copper Coast,A: Annual,2022,154,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),3: Natural Increase,LGA2022: Local Government Areas (2022),41560: Copper Coast,A: Annual,2022,-29,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),7: Overseas Arrivals,LGA2022: Local Government Areas (2022),41750: Elliston,A: Annual,2022,4,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),2: Deaths,LGA2022: Local Government Areas (2022),42600: Holdfast Bay,A: Annual,2022,389,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),4: Internal Arrivals,LGA2022: Local Government Areas (2022),42600: Holdfast Bay,A: Annual,2022,3602,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),8: Overseas Departures,LGA2022: Local Government Areas (2022),42750: Kangaroo Island,A: Annual,2022,11,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),3: Natural Increase,LGA2022: Local Government Areas (2022),43790: Loxton Waikerie,A: Annual,2022,-31,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),5: Internal Departures,LGA2022: Local Government Areas (2022),43790: Loxton Waikerie,A: Annual,2022,657,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),9: Net Overseas Migration,LGA2022: Local Government Areas (2022),44000: Maralinga Tjarutja,A: Annual,2022,0,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),2: Deaths,LGA2022: Local Government Areas (2022),44830: Mount Remarkable,A: Annual,2022,25,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),4: Internal Arrivals,LGA2022: Local Government Areas (2022),44830: Mount Remarkable,A: Annual,2022,152,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),6: Net Internal Migration,LGA2022: Local Government Areas (2022),44830: Mount Remarkable,A: Annual,2022,-17,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),6: Net Internal Migration,LGA2022: Local Government Areas (2022),45040: Murray Bridge,A: Annual,2022,-18,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),8: Overseas Departures,LGA2022: Local Government Areas (2022),45040: Murray Bridge,A: Annual,2022,106,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),10: Estimated Resident Population,LGA2022: Local Government Areas (2022),45040: Murray Bridge,A: Annual,2022,22538,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),10: Estimated Resident Population,LGA2022: Local Government Areas (2022),45090: Naracoorte Lucindale,A: Annual,2022,8917,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),1: Births,LGA2022: Local Government Areas (2022),45400: Orroroo Carrieton,A: Annual,2022,3,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),1: Births,LGA2022: Local Government Areas (2022),45540: Peterborough,A: Annual,2022,10,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),3: Natural Increase,LGA2022: Local Government Areas (2022),45540: Peterborough,A: Annual,2022,-10,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),5: Internal Departures,LGA2022: Local Government Areas (2022),45540: Peterborough,A: Annual,2022,136,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),7: Overseas Arrivals,LGA2022: Local Government Areas (2022),45540: Peterborough,A: Annual,2022,3,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),7: Overseas Arrivals,LGA2022: Local Government Areas (2022),45680: Playford,A: Annual,2022,713,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),9: Net Overseas Migration,LGA2022: Local Government Areas (2022),45680: Playford,A: Annual,2022,466,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),2: Deaths,LGA2022: Local Government Areas (2022),46670: Renmark Paringa,A: Annual,2022,94,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),4: Internal Arrivals,LGA2022: Local Government Areas (2022),46670: Renmark Paringa,A: Annual,2022,565,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),8: Overseas Departures,LGA2022: Local Government Areas (2022),46670: Renmark Paringa,A: Annual,2022,52,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),8: Overseas Departures,LGA2022: Local Government Areas (2022),46860: Robe,A: Annual,2022,1,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),3: Natural Increase,LGA2022: Local Government Areas (2022),47700: Tea Tree Gully,A: Annual,2022,344,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),5: Internal Departures,LGA2022: Local Government Areas (2022),47700: Tea Tree Gully,A: Annual,2022,7192,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),7: Overseas Arrivals,LGA2022: Local Government Areas (2022),47800: Coorong,A: Annual,2022,17,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),9: Net Overseas Migration,LGA2022: Local Government Areas (2022),47800: Coorong,A: Annual,2022,11,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),4: Internal Arrivals,LGA2022: Local Government Areas (2022),48340: Wattle Range,A: Annual,2022,765,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),6: Net Internal Migration,LGA2022: Local Government Areas (2022),48340: Wattle Range,A: Annual,2022,34,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),8: Overseas Departures,LGA2022: Local Government Areas (2022),48410: West Torrens,A: Annual,2022,551,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),10: Estimated Resident Population,LGA2022: Local Government Areas (2022),48410: West Torrens,A: Annual,2022,63099,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),1: Births,LGA2022: Local Government Areas (2022),49399: Unincorporated SA,A: Annual,2022,27,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),2: Deaths,LGA2022: Local Government Areas (2022),50280: Augusta Margaret River,A: Annual,2022,96,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),2: Deaths,LGA2022: Local Government Areas (2022),50350: Bassendean,A: Annual,2022,97,PSNS: Persons,," "
ABS:ERP_COMP_LGA2022(1.0.0),6: Net Internal Migration,LGA2022: Local Government Areas (2022),50350: Bassendean,A: Annual,2022,-70,PSNS: Persons,," "
